X	Row.names	T8_LG_p_val	T8_LG_avg_logFC	T8_LG_pct.1	T8_LG_pct.2	T8_LG_p_val_adj	keggList..spu..	ID	gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	V1	uniprot	u_ev	spurAcc	s_ev	spID02	sp_ecb	dmel	dmel_ev	cel_ID	cel_ev	cel_sym	HitAcc	HitDesc	E.Value
22917	LOC586924	0.115478089	0.353046218	0.391	0.3	1	uncharacterized protein LOC586924 isoform X1	spu:586924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18392	LOC577585	0.022524368	0.352227746	0.739	0.561	1	uncharacterized protein LOC577585 isoform X1	spu:577585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19783	LOC580113	0.0090814	0.351790822	0.565	0.359	1	50 kDa gamma-zein isoform X2	spu:580113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7165	LOC105444707	0.051227589	0.351571643	0.304	0.173	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7792	LOC105446345	0.039787803	0.350694898	0.609	0.503	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2543	LOC100891819	0.017506145	0.348162931	0.304	0.148	1	phospholipid-transporting ATPase ABCA1 isoform X1	spu:100891819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25335	LOC592583	0.011385703	0.347599834	0.391	0.205	1	signal recognition particle receptor subunit alpha	spu:592583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23579	LOC588593	0.130809181	0.34706874	0.261	0.172	1	cell cycle control protein 50A	spu:588593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20915	LOC582290	0.02768323	0.344485034	0.261	0.128	1	ras association domain-containing protein 2 isoform X1	spu:582290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19803	LOC580151	0.003855396	0.344279893	0.957	0.757	1	ras-related protein Rap-1b isoform X1	spu:580151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19389	LOC579414	0.018921378	0.343412533	0.87	0.802	1	ATP synthase subunit g, mitochondrial	spu:579414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19569	LOC579736	0.07862751	0.343115368	0.435	0.312	1	fermitin family homolog 2 isoform X1	spu:579736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20496	LOC581513	0.023245967	0.34214255	0.261	0.124	1	derlin-2	spu:581513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21619	LOC583825	0.018948501	0.341808409	0.304	0.15	1	ankyrin repeat and SOCS box protein 5 isoform X2	spu:583825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22215	LOC585283	0.048430906	0.341528541	0.348	0.207	1	mitochondrial basic amino acids transporter	spu:585283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20931	LOC582325	0.026080894	0.341236859	0.913	0.841	1	ADP-ribosylation factor 1	spu:582325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24637	LOC591054	0.031213928	0.341197697	0.391	0.233	1	cysteine-rich with EGF-like domain protein 2 isoform X1	spu:591054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19127	LOC578929	0.026099409	0.340886061	0.478	0.317	1	SHC-transforming protein 1 isoform X1	spu:578929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25310	LOC592534	0.03840559	0.339722926	0.609	0.533	1	SAP domain-containing ribonucleoprotein	spu:592534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19454	LOC579536	0.02788899	0.337648217	0.478	0.32	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22964	LOC587044	0.165043164	0.337626579	0.261	0.179	1	WD repeat-containing protein 74	spu:587044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21274	LOC583056	0.020444672	0.337548589	0.261	0.119	1	polycomb protein suz12-A	spu:583056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22828	LOC586718	0.004435395	0.337209891	0.565	0.331	1	eukaryotic translation initiation factor 3 subunit G isoform X2	spu:586718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21289	LOC583082	8.91205e-4	0.337038644	1	0.931	1	protein SET	spu:583082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22738	LOC586513	0.160113871	0.336960501	0.391	0.323	1	carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1 isoform X1	spu:586513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22630	LOC586275	0.06812517	0.336531913	0.261	0.15	1	protein lin-52 homolog	spu:586275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22323	LOC585535	0.008926136	0.336117007	0.478	0.283	1	voltage-dependent L-type calcium channel subunit beta-1	spu:585535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17788	LOC576491	0.013182502	0.335851344	0.565	0.392	1	serine/threonine-protein kinase MRCK alpha isoform X1	spu:576491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20018	LOC580574	0.099086262	0.335690897	0.478	0.362	1	cyclin-dependent kinase inhibitor 3	spu:580574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20422	LOC581359	0.087933417	0.335057251	0.261	0.155	1	general transcription factor IIE subunit 2	spu:581359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28257	LOC764716	0.062750836	0.334476006	0.565	0.455	1	helicase domino isoform X1	spu:764716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21180	LOC582861	0.037262297	0.33350856	0.261	0.135	1	MAP kinase-activated protein kinase 2 isoform X1	spu:582861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17102	LOC575230	0.055016589	0.333168309	0.565	0.464	1	mothers against decapentaplegic homolog 4 isoform X1	spu:575230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25225	LOC592342	0.06120788	0.333158816	0.478	0.362	1	ubiquitin carboxyl-terminal hydrolase 5	spu:592342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18021	LOC576920	0.032717739	0.333053173	0.261	0.131	1	LOW QUALITY PROTEIN: transcription elongation factor SPT6	spu:576920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22116	LOC585047	0.014538016	0.332891731	0.696	0.532	1	chromatin modification-related protein MEAF6	spu:585047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24495	LOC590715	0.068964346	0.332184759	0.304	0.185	1	uncharacterized protein LOC590715	spu:590715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17500	LOC575959	0.015283594	0.332102576	0.826	0.701	1	chromodomain-helicase-DNA-binding protein 1 isoform X1	spu:575959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11	hsp110	0.021241705	0.331737312	0.565	0.391	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25639	LOC593244	0.044115402	0.330794749	0.391	0.255	1	immediate early response 3-interacting protein 1	spu:593244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18872	LOC578438	0.070611821	0.330693789	0.304	0.188	1	39S ribosomal protein L10, mitochondrial	spu:578438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26341	LOC752328	6.0506e-4	0.330586077	1	0.995	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2213	LOC100891296	0.025675139	0.330392659	0.261	0.124	1	nucleolar complex protein 3 homolog	spu:100891296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
953	LOC100889247	0.025249573	0.330299982	0.261	0.123	1	shootin-1	spu:100889247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5489	LOC105440217	0.226788343	0.330218706	0.783	0.772	1	LOW QUALITY PROTEIN: histone H3, embryonic	spu:105440217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19353	LOC579345	0.021340254	0.328918656	0.913	0.848	1	cytochrome c oxidase subunit 5A, mitochondrial	spu:579345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23396	LOC588126	0.019516991	0.328854315	0.565	0.408	1	splicing factor U2AF 50 kDa subunit isoform X1	spu:588126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18548	LOC577852	2.47441e-4	0.328630396	1	0.996	1	60S ribosomal protein L30 isoform X2	spu:577852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19227	LOC579114	0.223231607	0.328568608	0.435	0.396	1	catenin alpha-2	spu:579114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24028	LOC589648	0.038353266	0.328544524	0.478	0.345	1	dual specificity protein phosphatase 6	spu:589648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25197	LOC592281	0.044910157	0.327084401	0.391	0.26	1	propionyl-CoA carboxylase beta chain, mitochondrial	spu:592281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26051	LOC594388	0.178394004	0.325134829	0.261	0.187	1	testin isoform X2	spu:594388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20736	LOC581957	0.098353063	0.324710285	0.261	0.156	1	methionine synthase reductase isoform X1	spu:581957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23229	LOC587717	0.002806822	0.324558529	1	0.943	1	RNA-binding protein 4.1 isoform X1	spu:587717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20142	LOC580821	0.095019609	0.324374945	0.696	0.667	1	ATP synthase-coupling factor 6, mitochondrial	spu:580821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23800	LOC589116	0.029524487	0.323488892	0.304	0.16	1	tRNA selenocysteine 1-associated protein 1	spu:589116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17543	LOC576048	0.064753664	0.323247798	0.304	0.19	1	prickle planar cell polarity protein 3 isoform X2	spu:576048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19813	LOC580176	0.126089624	0.323146183	0.304	0.206	1	FK506-binding protein 5 isoform X1	spu:580176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25555	LOC593057	0.003430739	0.321341758	0.739	0.506	1	cytoplasmic dynein 1 heavy chain 1	spu:593057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20251	LOC581037	0.021130115	0.321267145	0.261	0.119	1	late histone H2B.L4-like	spu:581037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16678	LOC373525	0.023949273	0.321057542	0.696	0.564	1	MAP kinase	spu:373525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25681	LOC593379	0.031616533	0.320048371	0.435	0.266	1	replication factor C subunit 1 isoform X1	spu:593379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
836	LOC100889068	0.02263492	0.318932474	0.652	0.557	1	heat shock factor-binding protein 1	spu:100889068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19732	LOC580016	0.004222346	0.318656922	0.739	0.514	1	phosphoserine aminotransferase	spu:580016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21426	LOC583405	0.012863419	0.318629491	0.696	0.517	1	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11	spu:583405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16659	LOC373495	0.030086751	0.317236564	0.304	0.161	1	WEE1-like CDK tyrosine kinase	spu:373495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18050	LOC576982	0.044317299	0.31703963	0.261	0.139	1	son of sevenless homolog 2	spu:576982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18626	LOC577986	0.080836496	0.316861699	0.304	0.187	1	ATP-dependent RNA helicase HAS1	spu:577986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17447	LOC575871	0.029308416	0.316568035	0.304	0.158	1	ADP-ribosylation factor 4	spu:575871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6753	LOC105443607	0.117315578	0.316434552	0.261	0.168	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2853	LOC100892338	0.196598313	0.316027189	0.348	0.288	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26742	LOC753676	0.122637518	0.315292551	0.435	0.327	1	V-type proton ATPase subunit e 2	spu:753676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21770	LOC584197	0.07736175	0.314723347	0.435	0.32	1	uncharacterized protein LOC584197	spu:584197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18590	LOC577922	0.05984649	0.314478808	0.565	0.448	1	ubiquitin-conjugating enzyme E2 S	spu:577922	LOC105321026	ubiquitin-conjugating enzyme E2 S-like	4	0.199655153551545	1.42498561982796	0.797546012269939	0.250336846376168	0.240618504694675	8.4318096287011e-101	3.35414014305878e-95	lcl|NW_011937840.1_cds_XP_011417508.1_40890	sp|C3Z724|UBE2S_BRAFL	9.42e-99	XP_030839949.1	2.45e-96	1752358099	ECB-GENE-23065522	FBgn0030863	1.3e-25	M7.1.1	1.82e-32	let-70	XP_011417508.1	PREDICTED: ubiquitin-conjugating enzyme E2 S-like [Crassostrea gigas]	5e-136
28387	rab11	0.002342824	0.314201452	1	0.864	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17872	LOC576654	1.01757e-4	0.313729542	1	0.997	1	40S ribosomal protein S26 isoform X1	spu:576654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
925	LOC100889197	0.140160152	0.3132248	0.609	0.595	1	cAMP-responsive element modulator isoform X1	spu:100889197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21893	LOC584477	0.016724447	0.312570243	0.739	0.653	1	cell division cycle 42 (GTP binding protein, 25kDa)-like	spu:584477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18784	LOC578275	0.098601977	0.311982224	0.261	0.155	1	DNA topoisomerase 2-alpha	spu:578275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26351	LOC752350	0.196090977	0.311612547	0.478	0.411	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21084	LOC582657	0.035113344	0.310834371	0.304	0.165	1	GTP-binding protein SAR1b	spu:582657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19351	LOC579341	0.099571831	0.310038325	0.348	0.236	1	chondroitin sulfate synthase 1	spu:579341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18307	LOC577425	0.133301108	0.309907687	0.348	0.258	1	LIM domain-binding protein 2 isoform X2	spu:577425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17252	LOC575510	0.044639752	0.309579948	0.261	0.137	1	nuclear nucleic acid-binding protein C1D	spu:575510	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18735	LOC578189	0.599449027	0.308309385	0.391	0.462	1	remodeling and spacing factor 1	spu:578189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17188	LOC575382	0.107474093	0.307936903	0.304	0.205	1	exportin-1	spu:575382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22753	LOC586554	0.122836704	0.307351839	0.435	0.366	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17304	LOC575613	0.045324973	0.305352012	0.261	0.136	1	serine/threonine-protein kinase A-Raf isoform X1	spu:575613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21013	LOC582488	0.049061488	0.305141248	0.261	0.14	1	paired amphipathic helix protein Sin3a isoform X1	spu:582488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21048	LOC582570	0.016901288	0.303781372	0.478	0.298	1	uncharacterized protein LOC582570 isoform X3	spu:582570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16706	LOC414055	0.048739728	0.303649982	0.391	0.252	1	guanine nucleotide-binding protein G(12) alpha subunit	spu:414055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21163	LOC582835	0.13207706	0.303578044	0.652	0.564	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23073	LOC587337	0.049366861	0.302998308	0.261	0.137	1	U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein	spu:587337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21387	LOC583320	0.190055393	0.302978914	0.348	0.276	1	structural maintenance of chromosomes flexible hinge domain-containing protein 1	spu:583320	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18287	LOC577393	0.08710718	0.302176093	0.304	0.193	1	T-complex protein 1 subunit zeta	spu:577393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25802	LOC593690	0.037583991	0.301700733	0.478	0.35	1	ras-related C3 botulinum toxin substrate 1	spu:593690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18783	LOC578274	0.147477968	0.301240705	0.261	0.172	1	casein kinase I	spu:578274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26666	LOC753400	0.2819843	0.300761235	0.391	0.359	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24930	LOC591730	0.105766519	0.299060261	0.565	0.486	1	LOW QUALITY PROTEIN: protein polybromo-1	spu:591730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21898	LOC584483	0.263547052	0.298608863	0.391	0.355	1	prohibitin	spu:584483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24293	LOC590238	0.280151617	0.298591807	0.261	0.208	1	nuclear receptor coactivator 6	spu:590238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24491	LOC590707	0.057572487	0.296866911	0.261	0.143	1	28S ribosomal protein S25, mitochondrial	spu:590707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19092	LOC578870	0.039787981	0.296503379	0.348	0.206	1	rho guanine nucleotide exchange factor 7 isoform X1	spu:578870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21505	LOC583575	0.017433831	0.296298328	0.696	0.493	1	putative histone H3.3-like type 3	spu:583575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26500	LOC752814	0.101625541	0.293320584	0.304	0.207	1	tyrosine-protein kinase HTK16	spu:752814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
